id,tag,date,ocid,initiationType,language,buyer_id,buyer_name,tender_id,tender_title,tender_procurementMethodDetails,tender_status,tender_category,tender_province,tender_additionalProcurementCategories,tender_description,tender_mainProcurementCategory,tender_specialConditions,tender_procurementMethod,tender_deliveryLocation,tender_value_amount,tender_value_currency,tender_tenderPeriod_endDate,tender_tenderPeriod_startDate,tender_contactPerson_name,tender_contactPerson_email,tender_contactPerson_faxNumber,tender_contactPerson_telephoneNumber,tender_briefingSession_date,tender_briefingSession_venue,tender_briefingSession_isSession,tender_briefingSession_compulsory,tender_procuringEntity_id,tender_procuringEntity_name,planning_rationale,planning_budget_description
ocds-9t57fa-11539-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11539,tender,en-za,169,Ethekwini Metropolitan Municipality,11539,	1C-3855,Request for Proposal,active,Supplies: Clothing/Textiles/Footwear,KwaZulu-Natal,"""""",	Supply and delivery of uniforms for the Security Management Unit for a period of 36 months,,"Technical: 
Sibongile Kunene
031-322 7730 or email:
S’bongile.Kunene@durban.gov.za 

Contractual: 
Mondli Msomi
031-322 2246 or email: Mondli.Msomi@durban.gov.za

	Yes, 100% clothing and textile

There will be no clarification meeting. Bidders are requested to submit email queries related to the bid. All email queries are to be submitted by 2021-12-30. Email questions and answers will be consolidated and posted on eTenders/Municipal website for the benefit of all tenderers by 2022-01-06. ",open,166 K E MASINGA ROAD - DURBAN - KZN - 4001,0,ZAR,2022-01-14T11:00:00Z,2021-11-12T00:00:00Z,MONDLI MSOMI ,MONDLI.MSOMI@DURBAN.GOV.ZA,,031-322-2246,0001-01-01T00:00:00Z,N/A,false,false,169,Ethekwini Metropolitan Municipality,, - 
ocds-9t57fa-11577-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11577,tender,en-za,668,Transport,11577,DOT/10/2021/PT,Request for Bid(Open-Tender),active,Services: Professional,National,consultingServices,APPOINTMENT OF A SERVICE PROVIDER/CONSULTANT TO DEVELOP INTEGRATED PUBLIC TRANSPORT NETWORK PLAN FOR MOPANI DISTRICT MUNICIPALITY FOR THE PERIOD OF 18 MONTHS,,N/A,open,159 FORUM BUILDING:CORNER BOSMAN AND STRUBEN STREET -  - PRETORIA - 0001,0,ZAR,2021-12-13T11:00:00Z,2021-11-12T00:00:00Z,Nelisiwe Nyawo,NyawoN@dot.gov.za,,012-309-3291,2021-11-30T11:00:00Z,VIRTUAL,true,false,668,Transport,, - 
ocds-9t57fa-11604-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11604,tender,en-za,325,KwaZulu-Natal Film Commission,11604,REQ02161,Request for Quotation,cancelled,Information service activities,KwaZulu-Natal,services,CaseWare annual licence,services,"B-BBEE status Level 1 or 2, an EME or QSE
Service provider must be a distributor of CaseWare software
80/20 preference points will be applicable",open,"115 Musgrave Road ,10th floor Musgrave Towers -  Musgrave - Durban - 4001",0,ZAR,2021-11-18T11:00:00Z,2021-11-12T00:00:00Z,Lwazi Nodada,lwazin@kznfilm.co.za,,031-003-9000,0001-01-01T00:00:00Z,N/A,false,false,325,KwaZulu-Natal Film Commission,, - 
ocds-9t57fa-11609-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11609,tender,en-za,667,Transnet SOC Ltd,11609,PTH/55133CIDB (Required CIDB grading: 1 ME or High,Request for Quotation,active,Services: General,Eastern Cape,services,"MAINTENANCE & REPAIRS TO AIR-CONDITIONING UNITS AT TFR ASSETS IN GQEBERHA (PORT ELIZABETH) AND SURROUNDING AREAS ON AN “AS & WHEN REQUIRED” BASIS FOR A PERIOD OF 24 MONTHS

",services,"In terms of paragraph 3 of the NATIONAL TREASURY SCM INSTRUCTION NO 4 OF 2016/2017, which became effective on 1 May 2016,
Transnet must ensure that:
 Suppliers of Transnet are registered on the Central Supplier Database [CSD] before any procurement related activities commences;
  The CSD can be used as the single list of prospective suppliers for Transnet
Furthermore, according to paragraph 5.6
Transnet may only award bids to suppliers after verifying that the supplier is registered as prospective suppliers on the National Treasury Central Supplier Database.



",open,GQEBERHA (PORT ELIZABETH) & Surrounding Areas - Gqeberha  - Port Elizabeth  - 6000,0,ZAR,2021-12-07T10:00:00Z,2021-11-12T00:00:00Z,Steven Olivier ,steven.olivier@transnet.net,,041-507-2717,2021-11-23T11:00:00Z,"Transnet Freight Rail, Room 217, 2nd Floor, FC Sturrock Building, Fleming street, Port Elizabeth",true,true,667,Transnet SOC Ltd,, - 
ocds-9t57fa-11628-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11628,tender,en-za,255,Industrial Development Corporation of South Africa Limited,11628,T50/11/21,Request for Proposal,complete,"Computer programming, consultancy and related activities",Gauteng,consultingServices,"Request for Proposal for the Supply Implementation, Support and Maintenance of a Payment Reporting Services System",,Please take note of the Non-Compulsory Briefing Session link on the first page of the tender document.,open,19 Fredman Drive - Sandton - Gauteng - 2196,0,ZAR,2021-12-03T11:00:00Z,2021-11-12T00:00:00Z,Brian Dlamini,briandl@idc.co.za,,011-269-3181,2021-11-17T10:00:00Z,MS Teams,true,false,255,Industrial Development Corporation of South Africa Limited,, - 
ocds-9t57fa-11649-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11649,tender,en-za,167,ESKOM,11649,DX895,Request for Quotation,complete,Repair and installation of machinery and equipment,National,services,RESIDENTIAL LOAD MANAGEMENT – LOAD SHIFTING OF DEMAND (MEGAWATTS)  BY PERFORMING VARIOUS ACTIVITIES TO BRING THE EXISTING RIPPLES SYSTEMS TO ITS ORIGINAL STATE AND/OR EXPANDING EXISTING RIPPLE SYSTEMS FOR HOT WATER LOAD CONTROL (HWLC) IN THE VARIOUS MUNICIPALITIES FOR A DURATION OF UP TO 24 MONTHS (12 months is for the actual completion of work and the other 12 months would be for verification and measurement purposes),services,N/A,open,Maxwell Street - Sunninghill - johannesburg - 2000,0,ZAR,2022-01-28T11:00:00Z,2021-11-12T00:00:00Z,Noleen Francis,noleen.francis@eskom.co.za,,011-800-8671,2021-11-26T10:00:00Z,MS Teams: Link provided,true,false,167,ESKOM,, - 
ocds-9t57fa-11665-2021-11-12T00:00:00Z,compiled,2021-11-12T00:00:00Z,ocds-9t57fa-11665,tender,en-za,9,Air Traffic and Navigation Services Company Limited,11665,ATNS/RFP034/21.22/BRUMA-FAGM DEEP CLEANING,Request for Proposal,complete,Services: Functional (Including Cleaning and Security Services),Gauteng,services,APPOINTMENT OF THE SERVICE PROVIDER FOR HYGIENE (PATHOGEN CONTROL) & CLEANING SERVICES AT ATNS BRUMA HEAD OFFICE & RAND AIRPORT CONTROL TOWER FOR A PERIOD OF TWO (2) YEARS.,services,N/A,open,ATNS BRUMA HEAD OFFICE & RAND AIRPORT CONTROL TOWER - Gauteng - Gauteng - ,0,ZAR,2021-12-13T12:00:00Z,2021-11-12T00:00:00Z,Olwethu Fakude,olwethuf@atns.co.za,,011-607-1000,0001-01-01T00:00:00Z,N/A,false,false,9,Air Traffic and Navigation Services Company Limited,, - 
ocds-9t57fa-12082-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12082,tender,en-za,213,Gauteng - Infrastructure Development,12082,RFP 23/10/2021,Request for Proposal,cancelled,Services: General,Gauteng,services,Department of Infrastructure Development EPWP Panel for Training Service Provider - Introduction to Green Building; Carbon Footprint Analyst & Net-Zero Buildings for a period of three (3) years.,services,N/A,open,Corner Commissioner and Pixley Ka Seme (Sauer) Street - Marshalltown - Johannesburg - 2107,0,ZAR,2022-01-14T11:00:00Z,2021-11-26T00:00:00Z,Chriselda Nkadimeng,chriselda.nkadimeng@gauteng.gov.za,011-355-5139,011-355-5139,0001-01-01T00:00:00Z,N/A,false,false,213,Gauteng - Infrastructure Development,, - 
ocds-9t57fa-12092-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12092,tender,en-za,213,Gauteng - Infrastructure Development,12092,DID 19/09/2021,Request for Proposal,active,Services: General,Gauteng,services,"Supply, Deliver and Install modular/mobile classrooms and other modular/ mobile accommodation at Kwadedangendlale Sec School",services,"Please note that there will be a non compulsory briefing session on 01/12/2021 @ 10:00am on Microsoft teams, see link below.

Meeting Link: https://teams.microsoft.com/l/meetup-join/19%3ameeting_YjJmZmVkMDYtNTI4Mi00ZTc4LThkMDktNzNlZmU2OGNkNzQ1%40thread.v2/0?context=%7b%22Tid%22%3a%22003f7489-c006-4532-90f3-d1feadc0d1af%22%2c%22Oid%22%3a%22b636ff9e-3416-4f94-bbde-0f36154756b4%22%7d",open,Corner Commissioner and Pixley Ka Seme (Sauer) Street - Marshalltown - Johannesburg - 2107,0,ZAR,2021-12-13T11:00:00Z,2021-11-26T00:00:00Z,Gopolang Monkwe,gopolang.monkwe@gauteng.gov.za,011-355-5484,011-355-5484,0001-01-01T00:00:00Z,https://teams.microsoft.com/l/meetup-join/19%3ameeting_YjJmZmVkMDYtNTI4Mi00ZTc4LThkMDktNzNlZmU2OGNkN,true,false,213,Gauteng - Infrastructure Development,, - 
ocds-9t57fa-12173-2021-11-19T00:00:00Z,compiled,2021-11-19T00:00:00Z,ocds-9t57fa-12173,tender,en-za,59,City of Cape Town,12173,155G/2021/22,Request for Proposal,active,Supplies: Clothing/Textiles/Footwear,Western Cape,"""""",Supply and delivery of various articles of human protective clothing for use in structural fires by the fire and rescue service,,"A non-compulsory, but strongly recommended skype briefing session. 
Please use the link above to gain access the briefing session or send a request to 
Michael.abrahams@capetown.gov.za.

Where bid documents can be obtained:
Physical Address: 2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard, Cape Town

Where bids should be delivered:
Physical Address: Box 131 at the Tender & Quotation Box Office, 2nd Floor (Concourse Level), Civic Centre, 12 Hertzog Boulevard, Cape Town

Refer to the clause under 2.2.15.1 on page 12 of the tender document (Validity)
",open,City of Cape Town - Cape Town - Cape Town - 8001,0,ZAR,2022-01-18T10:00:00Z,2021-11-19T00:00:00Z,Michael Abrahams,Michael.Abrahams@capetown.gov.za,,021-534-7608,2021-12-03T11:00:00Z,https://meet.capetown.gov.za/abegale.brand/2W5Y3GHY,true,false,59,City of Cape Town,, - 
ocds-9t57fa-12196-2021-11-19T00:00:00Z,compiled,2021-11-19T00:00:00Z,ocds-9t57fa-12196,tender,en-za,167,ESKOM,12196,MWP1006CX,Request for Proposal,active,Services: Professional,National,consultingServices,"Media Buying Agency: it is neither common nor feasible for a company to have relationships and contracts with, and contact information of, all the media houses and publications in the country. This gap is filled by Media Buying agencies, as they provide a single point of contact for anything related to the placing of media – be it print, radio, TV, digital, or outdoor. The Media Buying agency will also have the tools and systems in place to inform media strategies so that the campaigns’ target audiences can be targeted through the optimum mix of media channels at the best time of day and at the right frequency. After the agency has given guidance on the media placement strategy, it also engages, negotiates, and books slots with a media house on the client’s behalf. After adverts have been published in the identified media, the agency will also monitor the campaign performance and provide post-buying analysis reports which will give an indication of audience ratings, frequency and reach. 

•	Account management
•	Public relations strategy
•	Campaign media relations
•	Public relations collateral/content development
•	Reputation management
•	Issues and crisis management
•	Media training
•	Ideation of activations in support of Eskom campaigns
•	Full activation management services
",,"Eskom has decided to apply pre-qualifying criteria to advance certain designated groups as follows in accordance to Special Condition of Tender (Application of other criteria in terms of section 2(1) (d-f) of PPPFA and PPPFA regulations 2017 4(1) a-b):

Media Buying Services: This contract will be targeting all companies that meet BBBEE Level 1 or 2, as per the PPPFA.
",open,Maxwell Drive - Sunninghill - Sandton - 2191,0,ZAR,2022-01-18T10:00:00Z,2021-11-19T00:00:00Z,Itumeleng Mooketsi,mooketri@eskom.co.za,086-293-4350,011-800-3909,2021-11-26T10:00:00Z,MS Teams,true,true,167,ESKOM,, - 
ocds-9t57fa-12259-2021-11-19T00:00:00Z,compiled,2021-11-19T00:00:00Z,ocds-9t57fa-12259,tender,en-za,9,Air Traffic and Navigation Services Company Limited,12259,ATNS/CSI/RFQ020/2021/22_ICT ,Request for Quotation,complete,Supplies: Computer Equipment,North West,goods,"APPOINTMENT OF AN EXPERIENCED SERVICE PROVIDER FOR SUPPLY, DELIVERY AND INSTALLATION OF ICT EQUIPMENT.",goods,N/A,open,South Boulevard Road - Bruma - Johannesburg - 2026,0,ZAR,2021-11-26T15:00:00Z,2021-11-19T00:00:00Z,Thabo Maribe,Thabom@atns.co.za,,011-607-1475,0001-01-01T00:00:00Z,N/A,false,false,9,Air Traffic and Navigation Services Company Limited,, - 
ocds-9t57fa-12292-2021-11-19T00:00:00Z,compiled,2021-11-19T00:00:00Z,ocds-9t57fa-12292,tender,en-za,252,Independent Development Trust,12292,DCS01ECAN-EASTLONDON-CON01,Request for Proposal,complete,Construction,Eastern Cape,works,"TENDER FOR THE “REPAIR, UPGRADE AND/OR NEW INSTALLATION OF INTEGRATED SECURITY SYSTEMS AND MAINTENANCE AT EAST LONDON CORRECTIONAL FACILITY, EASTERN CAPE”",works,"A compulsory briefing meeting will take place on site: Department of Correctional Services, East London Correctional Facility, 25 Bank Street, Fort Glamorgan, East London. ",open,"A compulsory briefing meeting will take place on site: Department of Correctional Services, East Lon - East London - East London - 5200",0,ZAR,2022-01-17T12:00:00Z,2021-11-19T00:00:00Z,Dumani Kondlo,dcs01ectenders@idt.org.za,086-574-8862,043-711-6000,2021-11-29T10:00:00Z,"A compulsory briefing meeting will take place on site: Department of Correctional Services, East Lon",true,true,252,Independent Development Trust,, - 
ocds-9t57fa-12316-2021-11-19T00:00:00Z,compiled,2021-11-19T00:00:00Z,ocds-9t57fa-12316,tender,en-za,403,MINTEK,12316,MTK 20/2021,Request for Bid(Open-Tender),active,Construction,Gauteng,works,APPOINTMENT OF A PANEL OF CONTRACTORS TO EXECUTE THE SEALING OF DERELICT HOLINGS,works,"Due to COVID-19 restrictions, a maximum of 2 representatives from each company will be allowed to attend the briefing session.",open,200 Malibongwe Drive - Strydom Park - Randburg - ,0,ZAR,2021-12-10T12:00:00Z,2021-11-19T00:00:00Z,Nokwanda Khumalo,tenders@mintek.co.za,,011-709-4112,2021-11-29T11:00:00Z,"Mintek Auditorium, 200 Malibongwe Drive, Strydom Park, Randburg",true,true,403,MINTEK,, - 
ocds-9t57fa-12756-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12756,tender,en-za,167,ESKOM,12756,LPMAT0001GX,Request for Proposal,active,Services: Professional,Limpopo,consultingServices,Professional engineering services for design and construction monitoring/supervision of the Continuous Ash Disposal Facility (ADF) civil scope (Phase 1) at Matimba Power Station ,,"Pre-qualification criteria in terms of Regulation 4(1) (a) are applicable for this project. 
Only one or more of the following tenderers may respond:
(i)	a tenderer having a stipulated minimum B-BBEE status level of contributor of level 1 to 8.
",open,"The Tender Office - Matimba Power Station Main Security Gate, Nelson Mandela Avenue - Lephalale - 0555",0,ZAR,2022-01-19T14:00:00Z,2021-11-26T00:00:00Z,Audrey Walters,waltera@eskom.co.za,,011-800-2707,2021-12-08T10:00:00Z,MS Teams,true,false,167,ESKOM,, - 
ocds-9t57fa-12932-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12932,tender,en-za,618,South African National Roads Agency Soc Limited (SANRAL),12932,CONTRACT SANRAL 63120/1006/2021/01,Request for Proposal,cancelled,Services: Professional,Gauteng,consultingServices,REQUEST FOR TENDER FOR TRAVEL MANAGEMENT SERVICES,,N/A,open,38 Ida Street - Menlo Park - Pretoria - 0081,0,ZAR,2022-01-14T11:00:00Z,2021-11-26T00:00:00Z,Ms Luyanda Sibali,SibaliL@nra.co.za,,012-844-8000,0001-01-01T00:00:00Z,N/A,false,false,618,South African National Roads Agency Soc Limited (SANRAL),, - 
ocds-9t57fa-12940-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12940,tender,en-za,6,Agricultural Research Council,12940,INF/12330/11/2021,Request for Proposal,complete,Services: Electrical,Western Cape,services,REFURBISHING OF FREEZER CONTAINER ,services,N/A,open,"R44 ROAD, AGRICULTURAL RESEARCH COUNCIL NIETVOORBIJ, - CLOETESVILLE - Stellenbosch - 7599",0,ZAR,2021-12-06T11:00:00Z,2021-11-26T00:00:00Z,Zimkhita Matayi,MatayiZ@arc.agric.za,,021-809-3093,2021-11-29T11:00:00Z,ARC Nietvoorbij Campus R44 STELLENBOSCH,true,true,6,Agricultural Research Council,, - 
ocds-9t57fa-12992-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12992,tender,en-za,534,Passenger Rail Agency of South Africa,12992,ECR/CRES/06/11/2021,Request for Proposal,complete,Civil engineering,Eastern Cape,works,"REQUEST TO SUPPLY, DELIVER, INSTALL AND COMMISSION OF THE BOOM GATE BARCODE PAY ON FOOT PARKING SYSTEM IN PORT ELIZABETH STATION",works,Local content is the requirement in this RFQ,open,"Prasa Cres , No 8 Station Road , East London  Train station  - East London - EAST lONDON - 5200",0,ZAR,2021-12-08T12:00:00Z,2021-11-26T00:00:00Z,Luleka Mtyala,lmtyala@prasa.com,,043-700-2329,0001-01-01T00:00:00Z,N/A,false,false,534,Passenger Rail Agency of South Africa,, - 
ocds-9t57fa-12997-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-12997,tender,en-za,418,Mossel Bay Municipality,12997,TDR255/2021/2022:,Request for Bid(Open-Tender),active,"Office administrative, office support and other business support activities",Western Cape,"""""",  ANTI-FRAUD HOTLINE FOR MOSSEL BAY MUNICIPALITY  ,,N/A,open,101 Marsh Street - Mossel Bay - Mossel Bay - 6500,0,ZAR,2022-01-21T12:00:00Z,2021-11-26T00:00:00Z,Mr Henry Laufs,hlaufs@mosselbay.gov.za,,044-606-5198,0001-01-01T00:00:00Z,N/A,false,false,418,Mossel Bay Municipality,, - 
ocds-9t57fa-13016-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-13016,tender,en-za,684,uMgungundlovu District Municipality,13016,23/2021,Request for Proposal,complete,Rental and leasing activities,KwaZulu-Natal,services,LEASING OF PREMISES FOR CUSTOMER CARE CENTRE,services,N/A,open,242 LANGALIBALELE STREET - PIETERMARITZBURG - PIETERMARITZBURG - 3200,0,ZAR,2022-01-10T12:00:00Z,2021-11-26T00:00:00Z,Ms. Nonkululeko Molefe,nonkululeko.molefe@umdm.gov.za,,033-897-6791,2021-12-09T10:00:00Z,"UMGUNGUNDLOVU DISTRICT MUNICIPALITY CCC, ITHALA SHOPPING CENTRE,SHOP NO.25 BELL STREET, HOWICK ",true,true,684,uMgungundlovu District Municipality,, - 
ocds-9t57fa-13022-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-13022,tender,en-za,407,Mnquma Local Municipality,13022,MNQ/SCM/66/21-22,Request for Bid(Open-Tender),complete,Supplies: Clothing/Textiles/Footwear,Eastern Cape,"""""",Supply and delivery of Security Uniform,,Tender documents are downloadable from Mnquma L Municipality website: www.mnquma.gov.za and e Tender,open,Cnr King and Mthatha Street - Butterworth - Butterworth - 4960,0,ZAR,2021-12-10T12:00:00Z,2021-11-26T00:00:00Z,S Qwaka,sqwaka@mnquma.gov.za,047-491-0195,047-050-1155,0001-01-01T00:00:00Z,N/A,false,false,407,Mnquma Local Municipality,, - 
ocds-9t57fa-13044-2021-11-26T00:00:00Z,compiled,2021-11-26T00:00:00Z,ocds-9t57fa-13044,tender,en-za,547,Private Security Industry Regulatory Authority,13044,PSiRA/2021/RFB/13,Request for Proposal,active,Services: Professional,National,consultingServices,APPOINTMENT OF A PANEL OF TRAINING PROVIDERS TO PROVIDE TRAINING TO PSiRA STAFF FOR THE DURATION OF 36 MONTHS,,"- Non-Compulsory Virtual Briefing Session: 13 DECEMBER 2021 at 10:00 (SERVICE PROVIDERS TO REGISTER FOR VIRTUAL BRIEFING SESSION BY SENDING EMAILS TO bids@psira.co.za NO LATER THAN 09 DECEMBER 2021
- PLEASE NOTE  THE BRIEFING SESSION LINK WILL BE SENT AFTER THE CUT OF DATE ",open,PSIRA Head Office (Centurion) - Centurion - Centurion - 0157,0,ZAR,2022-01-28T11:00:00Z,2021-11-26T00:00:00Z,Tsakani Maluleke,bids@psira.co.za,000-000-0000,012-003-0686,2021-12-13T10:00:00Z,MICROSOFT TEAMS ,true,false,547,Private Security Industry Regulatory Authority,, - 
ocds-9t57fa-13466-2021-12-03T00:00:00Z,compiled,2021-12-03T00:00:00Z,ocds-9t57fa-13466,tender,en-za,484,Nkangala District Municipality,13466,154193,Request for Proposal,complete,"Water supply; sewerage, waste management and remediation activities",Mpumalanga,works,"Refurbishment and Upgrading of Delmas  Water Treatment Works in Victor Khanye Local Municipality, Phase 2",works,N/A,open,2A Walter Sisulu Street - Middelburg - Middelburg - 1050,0,ZAR,2022-01-27T12:00:00Z,2021-12-03T00:00:00Z,Mr. Samuel Mutambiranwa – King and Associates Engi,samuel@kinga.co.za,018-464-2384,018-464-4482,0001-01-01T00:00:00Z,N/A,false,false,484,Nkangala District Municipality,, - 
ocds-9t57fa-13517-2021-12-03T00:00:00Z,compiled,2021-12-03T00:00:00Z,ocds-9t57fa-13517,tender,en-za,402,Mining Qualifications Authority,13517,MQA/02/21-22,Request for Proposal,active,Printing and reproduction of recorded media,Gauteng,consultingServices,"Appointment of a printing, design and editing panel of service providers for the Mining Qualifications Authority for a period of three years from the date of appointment",,N/A,open,07 Anerley Road - Parktown - Johannesburg - 2000,0,ZAR,2022-01-10T11:00:00Z,2021-12-03T00:00:00Z,Amanda Masilo,AmandaM@mqa.org.za,,011-547-2616,0001-01-01T00:00:00Z,N/A,false,false,402,Mining Qualifications Authority,, - 
